log	pdb	match	log_id	pdb_id
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_1oh_1rad_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_1oh_1rad_prod.pdb	mismatch	InChI=1S/C3HF6O/c4-1(10)2(5,6)3(7,8)9/h10H	InChI=1S/C3H2F6O/c4-1(10)2(5,6)3(7,8)9/h1,10H/t1-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_1oh_2nd.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_1oh_2nd.pdb	mismatch	InChI=1S/C3HF6O/c4-1(2(5,6)7)3(8,9)10/h10H	InChI=1S/C3H2F6O/c4-1(2(5,6)7)3(8,9)10/h1,10H/t1-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_1oh_2rad_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_1oh_2rad_prod.pdb	mismatch	InChI=1S/C3HF6O/c4-1(2(5,6)7)3(8,9)10/h10H	InChI=1S/C3H2F6O/c4-1(2(5,6)7)3(8,9)10/h1,10H/t1-/m1/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_1oh_2rad_scan.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_1oh_2rad_scan.pdb	mismatch	InChI=1S/C3F6.HO/c4-1(2(5)6)3(7,8)9;/h;1H	InChI=1S/C3F6.H2O/c4-1(2(5)6)3(7,8)9;/h;1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_1oh_2rad_scanhf.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_1oh_2rad_scanhf.pdb	mismatch	InChI=1S/C3F5O.FH/c4-1(2(5)9)3(6,7)8;/h;1H	InChI=1S/C3HF5O.FH/c4-1(2(5)9)3(6,7)8;/h1H;1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_1oh_ts.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_1oh_ts.pdb	mismatch	InChI=1S/C3HF5O.F/c4-1(2(5)9)3(6,7)8;/h9H;/b2-1+;	InChI=1S/C3HF5O.FH/c4-1(2(5)9)3(6,7)8;/h9H;1H/b2-1+;
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_2oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_2oh.pdb	mismatch	InChI=1S/C3HF6O/c4-1(5)2(6,10)3(7,8)9/h10H/t2-/m1/s1	InChI=1S/C3H2F6O/c4-1(5)2(6,10)3(7,8)9/h1,10H/t2-/m1/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_2oh_1rad_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_2oh_1rad_prod.pdb	mismatch	InChI=1S/C3HF6O/c4-1(5)2(6,10)3(7,8)9/h10H/t2-/m0/s1	InChI=1S/C3H2F6O/c4-1(5)2(6,10)3(7,8)9/h1,10H/t2-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfp_2oh_2rad_prod.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfp_2oh_2rad_prod.pdb	mismatch	InChI=1S/C3HF6O/c4-2(5,6)1(10)3(7,8)9/h10H	InChI=1S/C3H2F6O/c4-2(5,6)1(10)3(7,8)9/h1,10H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/hfpo_da.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/hfpo_da.pdb	ok	InChI=1S/C6HF11O3/c7-2(1(18)19,4(10,11)12)20-6(16,17)3(8,9)5(13,14)15/h(H,18,19)/t2-/m0/s1	InChI=1S/C6HF11O3/c7-2(1(18)19,4(10,11)12)20-6(16,17)3(8,9)5(13,14)15/h(H,18,19)/t2-/m0/s1
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/lactone.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/lactone.pdb	ok	InChI=1S/C2F2O2/c3-2(4)1(5)6-2	InChI=1S/C2F2O2/c3-2(4)1(5)6-2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/n_octane_twisted.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/n_octane_twisted.pdb	ok	InChI=1S/C8F18/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)26	InChI=1S/C8F18/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)26
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/nmefosaa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/nmefosaa.pdb	ok	InChI=1S/C6H4F9NO4S/c7-3(8,5(11,12)13)4(9,10)6(14,15)21(19,20)16-1-2(17)18/h16H,1H2,(H,17,18)	InChI=1S/C6H4F9NO4S/c7-3(8,5(11,12)13)4(9,10)6(14,15)21(19,20)16-1-2(17)18/h16H,1H2,(H,17,18)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/o.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/o.pdb	mismatch	InChI=1S/O	InChI=1S/H2O/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/o2.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/o2.pdb	ok	InChI=1S/O2/c1-2	InChI=1S/O2/c1-2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/octane1H.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/octane1H.pdb	ok	InChI=1S/C8HF17/c9-1(10)2(11,12)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)25/h1H	InChI=1S/C8HF17/c9-1(10)2(11,12)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)25/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/octene.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/octene.pdb	ok	InChI=1S/C8F16/c9-1(2(10)11)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)24	InChI=1S/C8F16/c9-1(2(10)11)3(12,13)4(14,15)5(16,17)6(18,19)7(20,21)8(22,23)24
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/oh.pdb	mismatch	InChI=1S/HO/h1H	InChI=1S/H2O/h1H2
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pentane.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pentane.pdb	ok	InChI=1S/C5F12/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)17	InChI=1S/C5F12/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)17
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pentane1H.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pentane1H.pdb	ok	InChI=1S/C5HF11/c6-1(7)2(8,9)3(10,11)4(12,13)5(14,15)16/h1H	InChI=1S/C5HF11/c6-1(7)2(8,9)3(10,11)4(12,13)5(14,15)16/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pentene.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pentene.pdb	ok	InChI=1S/C5F10/c6-1(2(7)8)3(9,10)4(11,12)5(13,14)15	InChI=1S/C5F10/c6-1(2(7)8)3(9,10)4(11,12)5(13,14)15
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfba.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfba.pdb	ok	InChI=1S/C4HF7O2/c5-2(6,1(12)13)3(7,8)4(9,10)11/h(H,12,13)	InChI=1S/C4HF7O2/c5-2(6,1(12)13)3(7,8)4(9,10)11/h(H,12,13)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfbal.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfbal.pdb	ok	InChI=1S/C4F8O/c5-1(13)2(6,7)3(8,9)4(10,11)12	InChI=1S/C4F8O/c5-1(13)2(6,7)3(8,9)4(10,11)12
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfbcof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfbcof.pdb	ok	InChI=1S/C4F8O/c5-1(13)2(6,7)3(8,9)4(10,11)12	InChI=1S/C4F8O/c5-1(13)2(6,7)3(8,9)4(10,11)12
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfboh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfboh.pdb	ok	InChI=1S/C4HF9O/c5-1(6,3(9,10)11)2(7,8)4(12,13)14/h14H	InChI=1S/C4HF9O/c5-1(6,3(9,10)11)2(7,8)4(12,13)14/h14H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfbs.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfbs.pdb	mismatch	InChI=1S/C4HF9O3S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h14H	InChI=1S/C4H3F9O3S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h14-16H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfeoh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfeoh.pdb	ok	InChI=1S/C2HF5O/c3-1(4,5)2(6,7)8/h8H	InChI=1S/C2HF5O/c3-1(4,5)2(6,7)8/h8H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfets.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfets.pdb	mismatch	InChI=1S/C2HF5O3S/c3-1(4,5)2(6,7)11(8,9)10/h8H	InChI=1S/C2H3F5O3S/c3-1(4,5)2(6,7)11(8,9)10/h8-10H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhpa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhpa.pdb	ok	InChI=1S/C7HF13O2/c8-2(9,1(21)22)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)20/h(H,21,22)	InChI=1S/C7HF13O2/c8-2(9,1(21)22)3(10,11)4(12,13)5(14,15)6(16,17)7(18,19)20/h(H,21,22)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhpal.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhpal.pdb	ok	InChI=1S/C7F14O/c8-1(22)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21	InChI=1S/C7F14O/c8-1(22)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhpcof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhpcof.pdb	ok	InChI=1S/C7F14O/c8-1(22)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21	InChI=1S/C7F14O/c8-1(22)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhpoh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhpoh.pdb	ok	InChI=1S/C7HF15O/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)23/h23H	InChI=1S/C7HF15O/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)23/h23H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhps.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhps.pdb	mismatch	InChI=1S/C7HF15O3S/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)26(23,24)25/h23H	InChI=1S/C7H3F15O3S/c8-1(9,2(10,11)4(14,15)6(18,19)20)3(12,13)5(16,17)7(21,22)26(23,24)25/h23-25H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhxa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhxa.pdb	ok	InChI=1S/C6HF11O2/c7-2(8,1(18)19)3(9,10)4(11,12)5(13,14)6(15,16)17/h(H,18,19)	InChI=1S/C6HF11O2/c7-2(8,1(18)19)3(9,10)4(11,12)5(13,14)6(15,16)17/h(H,18,19)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhxal.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhxal.pdb	ok	InChI=1S/C6F12O/c7-1(19)2(8,9)3(10,11)4(12,13)5(14,15)6(16,17)18	InChI=1S/C6F12O/c7-1(19)2(8,9)3(10,11)4(12,13)5(14,15)6(16,17)18
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhxcof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhxcof.pdb	ok	InChI=1S/C6F12O/c7-1(19)2(8,9)3(10,11)4(12,13)5(14,15)6(16,17)18	InChI=1S/C6F12O/c7-1(19)2(8,9)3(10,11)4(12,13)5(14,15)6(16,17)18
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhxoh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhxoh.pdb	ok	InChI=1S/C6HF13O/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)20/h20H	InChI=1S/C6HF13O/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)20/h20H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfhxs.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfhxs.pdb	mismatch	InChI=1S/C6HF13O3S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h20H	InChI=1S/C6H3F13O3S/c7-1(8,3(11,12)5(15,16)17)2(9,10)4(13,14)6(18,19)23(20,21)22/h20-22H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfoa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfoa.pdb	ok	InChI=1S/C8HF15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H,24,25)	InChI=1S/C8HF15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H,24,25)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfocof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfocof.pdb	ok	InChI=1S/C7F14O/c8-1(22)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21	InChI=1S/C7F14O/c8-1(22)2(9,10)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)21
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfooh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfooh.pdb	ok	InChI=1S/C8HF17O/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)26/h26H	InChI=1S/C8HF17O/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)26/h26H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfos.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfos.pdb	mismatch	InChI=1S/C8HF17O3S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h26H	InChI=1S/C8H3F17O3S/c9-1(10,3(13,14)5(17,18)7(21,22)23)2(11,12)4(15,16)6(19,20)8(24,25)29(26,27)28/h26-28H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfpal.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfpal.pdb	ok	InChI=1S/C3F6O/c4-1(10)2(5,6)3(7,8)9	InChI=1S/C3F6O/c4-1(10)2(5,6)3(7,8)9
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfpeoh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfpeoh.pdb	ok	InChI=1S/C5HF11O/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)17/h17H	InChI=1S/C5HF11O/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)17/h17H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfpes.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfpes.pdb	mismatch	InChI=1S/C5HF11O3S/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)20(17,18)19/h17H	InChI=1S/C5H3F11O3S/c6-1(7,2(8,9)4(12,13)14)3(10,11)5(15,16)20(17,18)19/h17-19H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfpna.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfpna.pdb	ok	InChI=1S/C5HF9O2/c6-2(7,1(15)16)3(8,9)4(10,11)5(12,13)14/h(H,15,16)	InChI=1S/C5HF9O2/c6-2(7,1(15)16)3(8,9)4(10,11)5(12,13)14/h(H,15,16)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfpnal.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfpnal.pdb	ok	InChI=1S/C5F10O/c6-1(16)2(7,8)3(9,10)4(11,12)5(13,14)15	InChI=1S/C5F10O/c6-1(16)2(7,8)3(9,10)4(11,12)5(13,14)15
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfpncof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfpncof.pdb	ok	InChI=1S/C5F10O/c6-1(16)2(7,8)3(9,10)4(11,12)5(13,14)15	InChI=1S/C5F10O/c6-1(16)2(7,8)3(9,10)4(11,12)5(13,14)15
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfpra.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfpra.pdb	ok	InChI=1S/C3HF5O2/c4-2(5,1(9)10)3(6,7)8/h(H,9,10)	InChI=1S/C3HF5O2/c4-2(5,1(9)10)3(6,7)8/h(H,9,10)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfprcof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfprcof.pdb	ok	InChI=1S/C3F6O/c4-1(10)2(5,6)3(7,8)9	InChI=1S/C3F6O/c4-1(10)2(5,6)3(7,8)9
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfproh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfproh.pdb	ok	InChI=1S/C3HF7O/c4-1(5,2(6,7)8)3(9,10)11/h11H	InChI=1S/C3HF7O/c4-1(5,2(6,7)8)3(9,10)11/h11H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pfprs.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pfprs.pdb	mismatch	InChI=1S/C3HF7O3S/c4-1(5,2(6,7)8)3(9,10)14(11,12)13/h11H	InChI=1S/C3H3F7O3S/c4-1(5,2(6,7)8)3(9,10)14(11,12)13/h11-13H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/pftoh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/pftoh.pdb	ok	InChI=1S/CHF3O/c2-1(3,4)5/h5H	InChI=1S/CHF3O/c2-1(3,4)5/h5H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/propane.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/propane.pdb	ok	InChI=1S/C3H8/c1-3-2/h3H2,1-2H3	InChI=1S/C3H8/c1-3-2/h3H2,1-2H3
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/propane1H.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/propane1H.pdb	ok	InChI=1S/C3HF7/c4-1(5)2(6,7)3(8,9)10/h1H	InChI=1S/C3HF7/c4-1(5)2(6,7)3(8,9)10/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/propene.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/propene.pdb	ok	InChI=1S/C3F6/c4-1(2(5)6)3(7,8)9	InChI=1S/C3F6/c4-1(2(5)6)3(7,8)9
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/propene_betaF_rad.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/propene_betaF_rad.pdb	mismatch	InChI=1S/C3F5/c4-2(5)1-3(6,7)8	InChI=1S/C3HF5/c4-2(5)1-3(6,7)8/h1H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/propene_calpha_rad.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/propene_calpha_rad.pdb	mismatch	InChI=1S/C3F5/c4-1-2(5)3(6,7)8	InChI=1S/C3HF5/c4-1-2(5)3(6,7)8/h1H/b2-1-
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/propene_talphaF_rad.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/propene_talphaF_rad.pdb	mismatch	InChI=1S/C3F5/c4-1-2(5)3(6,7)8	InChI=1S/C3HF5/c4-1-2(5)3(6,7)8/h1H/b2-1+
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/tfa.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/tfa.pdb	ok	InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)	InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/tfal.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/tfal.pdb	ok	InChI=1S/C2F4O/c3-1(7)2(4,5)6	InChI=1S/C2F4O/c3-1(7)2(4,5)6
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/tfcof.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/tfcof.pdb	ok	InChI=1S/C2F4O/c3-1(7)2(4,5)6	InChI=1S/C2F4O/c3-1(7)2(4,5)6
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/tfcof_oh.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/tfcof_oh.pdb	mismatch	InChI=1S/C2HF4O2/c3-1(4,5)2(6,7)8/h7H/t2-/m1/s1	InChI=1S/C2H2F4O2/c3-1(4,5)2(6,7)8/h7-8H
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/triflate_amide.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/triflate_amide.pdb	ok	InChI=1S/CH2F3NO2S/c2-1(3,4)8(5,6)7/h(H2,5,6,7)	InChI=1S/CH2F3NO2S/c2-1(3,4)8(5,6)7/h(H2,5,6,7)
/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_in/triflic.log	/home/tau/projects/t99_calc/v1/qchem_data/log_to_pdb_out/triflic.pdb	mismatch	InChI=1S/CHF3O3S/c2-1(3,4)8(5,6)7/h5H	InChI=1S/CH3F3O3S/c2-1(3,4)8(5,6)7/h5-7H
